,vaihingen_train_coordinate_list_method1,ai4gg_complexity,vaihingen_train_coordinate_list_method2,ai4gg_hybrid,ai4gg_diversity,vaihingen_train_coordinate_list_hybrid
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_1200_400,0.735035886010843,0.3818181818181818,0.022361984626136,0.2090909090909091,0.3556953179594689,0.378698935
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_1527_1600,0.839310233485128,0.7748251748251749,0.46890286512928,0.9307692307692308,0.9308176100628932,0.654106549
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_1200_2200,0.847832809195223,0.088111888111888,0.857442348008386,0.513986013986014,0.5143256464011181,0.852637579
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_2200_1800,0.655305279478681,0.0769230769230768,0.842767295597484,0.8111888111888113,0.8113207547169812,0.749036288
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_200_800,0.776212328020972,0.0636363636363636,0.03424178895877,0.5916083916083916,0.5918937805730259,0.405227058
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_1200_2600,0.824691132119579,0.8013986013986014,0.728162124388539,0.4167832167832168,0.0489168413696715,0.776426628
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_600_400,0.898223040413391,0.3468531468531468,0.213137665967855,0.5909090909090908,0.5911949685534591,0.555680353
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_1800_1200,0.815994508750724,0.5909090909090908,0.642907058001398,0.3146853146853147,0.1579315164220824,0.729450783
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_1800_1600,0.90202414956228,0.1734265734265734,0.577917540181691,0.6195804195804195,0.6198462613556953,0.739970845
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_200_1000,0.83577374936986,0.946153846153846,0.930118798043326,0.4818181818181818,0.047519217330538,0.882946274
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_1200_200,0.771496414553774,0.572027972027972,0.788259958071279,0.6930069930069931,0.6932215234102026,0.779878186
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_1600_600,0.825479399790873,0.4797202797202797,0.812019566736548,0.9083916083916084,0.9084556254367576,0.818749483
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_1400_1000,0.841053959339082,0.2734265734265734,0.099231306778477,0.7573426573426574,0.7575122292103424,0.470142633
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_0_2000,0.945845526988108,0.6559440559440559,0.608665269042628,0.3468531468531468,0.0950384346610761,0.777255398
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_1200_2739,0.809052326207822,0.8916083916083917,0.844863731656184,0.4545454545454546,0.4332634521313767,0.826958029
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_1200_2562,0.391917118762449,0.009090909090909,0.703004891684137,0.6321678321678321,0.6324248777078966,0.547461005
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_200_1600,0.697098082322322,0.0797202797202797,0.120894479385045,0.0321678321678321,0.2033542976939203,0.408996281
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_0_400,0.891878538139227,0.7622377622377623,0.23759608665269,0.8622377622377623,0.8623340321453529,0.564737312
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_2200_200,0.957886229545268,0.7888111888111888,0.979035639412998,0.5384615384615384,0.5387840670859538,0.968460934
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_1800_600,0.558525587631943,0.7013986013986013,0.935010482180294,0.3699300699300699,0.3305380852550664,0.746768035
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_2302_1800,0.573893813332945,0.0979020979020979,0.893780573025856,0.0461538461538461,0.2976939203354298,0.733837193
top_mosaic_09cm_area17_dsm_09cm_matching_area17_top_mosaic_09cm_area17_1025_1800,0.815792271804576,0.6580419580419581,0.385744234800838,0.7545454545454545,0.7547169811320755,0.600768253
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_2200_400,0.850956484343628,0.5195804195804196,0.996505939902166,0.7587412587412588,0.7589098532494759,0.923731212
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_600_1600,0.112086953051882,0.0139860139860139,0.600279524807827,0.5181818181818182,0.5185185185185185,0.356183239
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_600_600,0.699889430332082,0.7202797202797202,0.453529000698812,0.779020979020979,0.7791754018169113,0.576709216
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_800_1750,0.805318734423061,0.7874125874125875,0.421383647798742,0.6587412587412587,0.6589797344514325,0.613351191
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_2200_1631,0.856242519084646,0.9937062937062936,0.618448637316562,0.5055944055944056,0.1879804332634521,0.737345578
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_2400_800,0.79137883839718,0.7895104895104895,0.125087351502446,0.5405594405594405,0.5408805031446541,0.458233095
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_0_1663,0.89965971603019,0.279020979020979,0.272536687631027,0.1531468531468531,0.2054507337526205,0.586098202
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_400_1600,0.590532795591433,0.2552447552447552,0.827393431167016,0.7160839160839161,0.716282320055905,0.708963113
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_2000_1600,0.784133322169278,0.8538461538461538,0.666666666666667,0.4391608391608391,0.0006988120195667,0.725399994
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_1200_1400,0.881363955677347,0.8202797202797203,0.39622641509434,0.9230769230769232,0.923130677847659,0.638795185
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_1600_1631,0.831759873043719,0.5895104895104895,0.988120195667366,0.8804195804195805,0.8805031446540881,0.909940034
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_1600_1400,0.928360235815479,0.5664335664335665,0.808525506638714,0.7951048951048951,0.7952480782669462,0.868442871
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_1800_200,0.69958441224479,0.0391608391608391,0.941299790356394,0.6433566433566433,0.6436058700209644,0.820442101
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_1600_0,0.814889334372091,0.2258741258741259,0.740041928721174,0.1237762237762237,0.0614954577218728,0.777465632
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_1200_800,0.727953050443008,0.9923076923076924,0.772187281621244,0.8503496503496504,0.8504542278127184,0.750070166
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_600_600,0.886655641316377,0.306993006993007,0.791754018169113,0.5202797202797202,0.5206149545772187,0.83920483
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_200_1750,0.810053687069714,0.9706293706293706,0.552061495457722,1.0,1.0,0.681057591
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_1000_800,0.89044131916685,0.8076923076923077,0.519217330538085,0.4188811188811189,0.3116701607267645,0.704829325
top_mosaic_09cm_area17_dsm_09cm_matching_area17_top_mosaic_09cm_area17_400_0,0.965330293334944,0.4055944055944056,0.173305380852551,0.5475524475524476,0.5478686233403215,0.569317837
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_400_400,0.668115604460474,0.6314685314685315,0.663172606568833,0.5314685314685315,0.5317959468902865,0.665644106
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_2200_800,0.854661245681417,0.5062937062937063,0.125786163522013,0.6727272727272727,0.6729559748427673,0.490223705
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_800_400,0.24762017744935,0.3006993006993007,0.450034940600978,0.1678321678321678,0.2243186582809224,0.348827559
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_1000_1400,0.886404926185556,0.7825174825174825,0.630328441649196,0.4055944055944056,0.0677847658979734,0.758366684
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_1600_1400,0.769646810431883,0.0874125874125874,0.785464709993012,0.0377622377622377,0.3857442348008386,0.77755576
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_2200_800,0.738838266611785,0.8482517482517482,0.13067784765898,0.9573426573426572,0.9573724668064292,0.434758057
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_600_800,0.764563436454364,0.5321678321678321,0.525506638714186,0.2895104895104895,0.1509433962264151,0.645035038
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_2301_200,0.825190682370923,0.1979020979020979,0.682739343116702,0.1055944055944055,0.0496156533892383,0.753965013
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_400_2739,0.878480900113125,0.6090909090909091,0.845562543675751,0.8286713286713286,0.8287910552061496,0.862021722
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_2200_1600,0.607808416713607,0.1146853146853147,0.879105520614955,0.0545454545454545,0.2403913347309573,0.743456969
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_2600_0,0.868715202910242,0.9076923076923076,0.196366177498253,0.4636363636363636,0.3850454227812718,0.53254069
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_1200_200,0.60333590481115,0.2538461538461538,0.033542976939203,0.1398601398601399,0.1621243885394828,0.318439441
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_1200_1000,0.905951165065713,0.972027972027972,0.914744933612858,0.4944055944055944,0.1048218029350104,0.910348049
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_1739_1000,0.78773596525973,0.9146853146853148,0.394828791055206,0.4671328671328671,0.3598881900768693,0.591282378
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_200_600,0.861686909375331,0.7055944055944057,0.778476589797344,0.3727272727272727,0.3249475890985325,0.82008175
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_200_400,0.808213080916195,0.9566433566433566,0.204053109713487,0.4888111888111888,0.3654786862334032,0.506133095
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_0_1400,0.856149159729227,0.2594405594405594,0.517819706498952,0.1419580419580419,0.4472396925227114,0.686984433
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_0_400,0.857292999290794,0.3048951048951048,0.566037735849057,0.1713286713286713,0.1893780573025856,0.711665368
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_200_1400,0.7958966226864,0.1999999999999999,0.035639412997904,0.8461538461538461,0.8462613556953179,0.415768018
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_2000_200,0.806668234070919,0.472027972027972,0.103424178895877,0.2566433566433567,0.4213836477987421,0.455046206
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_800_1600,0.739398183667849,0.1951048951048951,0.6659678546471,0.1027972027972028,0.1726065688329839,0.702683019
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_800_600,0.860979069196699,0.2356643356643356,0.300489168413697,0.1293706293706293,0.0936408106219427,0.580734119
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_1200_1600,0.875926531205173,0.3321678321678322,0.02795248078267,0.7657342657342657,0.7658979734451432,0.451939506
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_2000_600,0.79060473057225,0.9552447552447552,0.985324947589098,0.7489510489510489,0.7491264849755416,0.887964839
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_1200_600,0.87566877418606,0.8265734265734266,0.264849755415793,0.4279720279720279,0.2361984626135569,0.570259265
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_1400_1647,0.752383621285335,0.8566433566433567,0.624737945492663,0.9825174825174824,0.9825296995108316,0.688560783
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_2290_800,0.678754332804826,0.1048951048951049,0.061495457721873,0.5762237762237763,0.5765199161425576,0.370124895
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_1600_200,0.915164573924847,0.2951048951048951,0.993011879804333,0.1636363636363637,0.283717679944095,0.954088227
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_1000_800,0.901652374808669,0.5202797202797202,0.741439552760308,0.8552447552447553,0.8553459119496856,0.821545964
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_0_2600,0.876006371873811,0.1006993006993006,0.0041928721174,0.7741258741258741,0.7742837176799441,0.440099622
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_2200_1400,0.874914390168613,0.9797202797202798,0.999301187980433,0.4979020979020979,0.5031446540880503,0.937107789
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_800_2400,0.71291742355844,0.0734265734265734,0.721174004192872,0.8839160839160839,0.8839972047519218,0.717045714
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_800_1400,0.790147942404898,0.6944055944055945,0.556953179594689,0.6972027972027972,0.6974143955276031,0.673550561
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_2400_400,0.757750279127024,0.9384615384615383,0.779874213836478,0.9538461538461538,0.9538784067085954,0.768812246
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_1200_1600,0.71497406788979,0.213986013986014,0.708595387840671,0.8174825174825175,0.8176100628930818,0.711784728
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_1000_1000,0.794995652201107,0.7356643356643356,0.799440950384347,0.8132867132867133,0.8134171907756813,0.797218301
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_1000_200,0.809631434582903,0.7986013986013987,0.638015373864431,0.4146853146853146,0.1963661774982529,0.723823404
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_0_600,0.947491351034009,0.3594405594405594,0.609364081062194,0.6468531468531469,0.6470999301187981,0.778427716
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_600_0,0.942311830286955,0.3734265734265733,0.106918238993711,0.820979020979021,0.8211041229909154,0.524615035
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_2301_1400,0.630128420617019,0.1958041958041958,0.951083158630328,0.1034965034965035,0.2452830188679245,0.79060579
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_800_1400,0.583089954351808,0.0342657342657343,0.461215932914046,0.0104895104895105,0.4157931516422082,0.522152944
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_400_1200,0.734186556039688,0.3440559440559441,0.86722571628232,0.1916083916083916,0.1076170510132774,0.800706136
top_mosaic_09cm_area21_dsm_09cm_matching_area21_top_mosaic_09cm_area21_800_1200,0.829060395595095,0.9748251748251748,0.637316561844864,0.4958041958041957,0.4290705800139762,0.733188479
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_1600_0,1.0,0.1265734265734266,0.955974842767296,0.5111888111888112,0.5115303983228512,0.977987421
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_1400_200,0.886459859434496,0.6027972027972028,0.392732354996506,0.323076923076923,0.3389238294898672,0.639596107
top_mosaic_09cm_area26_dsm_09cm_matching_area26_top_mosaic_09cm_area26_1200_600,0.465850773303557,0.1755244755244754,0.965059399021663,0.0909090909090909,0.4682040531097134,0.715455086
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_2000_1200,0.918037457872649,0.1468531468531468,0.497554157931517,0.0755244755244755,0.1984626135569532,0.707795808
top_mosaic_09cm_area1_dsm_09cm_matching_area1_top_mosaic_09cm_area1_2200_200,0.929072640180966,0.8692307692307693,0.543675751222921,0.444055944055944,0.1551362683438155,0.736374196
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_1000_1600,0.790836960746307,0.8293706293706293,0.20335429769392,0.9503496503496504,0.9503843466107617,0.497095629
top_mosaic_09cm_area37_dsm_09cm_matching_area37_top_mosaic_09cm_area37_1000_400,0.92683361311629,0.7601398601398601,0.357092941998602,0.3972027972027971,0.2299091544374563,0.641963278
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_200_0,0.811435527241577,0.3972027972027971,0.498252969951083,0.606993006993007,0.6072676450034941,0.654844249
top_mosaic_09cm_area7_dsm_09cm_matching_area7_top_mosaic_09cm_area7_800_400,0.818466211541031,0.4678321678321678,0.60377358490566,0.5902097902097903,0.5904961565338924,0.711119898
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_400_0,0.797721558465048,0.8776223776223776,0.539482879105521,0.5881118881118881,0.5883997204751922,0.668602219
top_mosaic_09cm_area3_dsm_09cm_matching_area3_top_mosaic_09cm_area3_2000_1000,0.815712474604384,0.6818181818181819,0.207547169811321,0.3594405594405594,0.3535988819007687,0.511629822
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_1600_400,0.792948723067493,0.6839160839160839,0.141858839972047,0.3615384615384616,0.1705101327742837,0.467403782
top_mosaic_09cm_area23_dsm_09cm_matching_area23_top_mosaic_09cm_area23_1600_1200,0.912609596458648,0.76993006993007,0.419287211740042,0.4013986013986014,0.3403214535290007,0.665948404
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_1200_1200,0.795935852959135,0.6622377622377622,0.445143256464011,0.348951048951049,0.4465408805031446,0.620539555
top_mosaic_09cm_area13_dsm_09cm_matching_area13_top_mosaic_09cm_area13_600_400,0.789747489343879,0.5034965034965035,0.693920335429769,0.2734265734265734,0.0712788259958071,0.741833912
top_mosaic_09cm_area32_dsm_09cm_matching_area32_top_mosaic_09cm_area32_600_1600,0.835021136691597,0.1419580419580419,0.718378756114605,0.7846153846153846,0.7847658979734451,0.776699946
top_mosaic_09cm_area5_dsm_09cm_matching_area5_top_mosaic_09cm_area5_400_1000,0.725296976237958,0.2188811188811188,0.641509433962264,0.9867132867132868,0.986722571628232,0.683403205
top_mosaic_09cm_area17_dsm_09cm_matching_area17_top_mosaic_09cm_area17_600_2000,0.153043618597803,0.0069930069930069,0.69811320754717,0.8335664335664336,0.8336827393431167,0.425578413
